ts_ns,syscall,proc_name,tid,evt_cpu
1777963498787563508,close,id,11349,0
1777963498787572851,newfstatat,id,11349,0
1777963498787580045,newfstatat,id,11349,0
1777963498787584722,openat,id,11349,0
1777963498787596763,newfstatat,id,11349,0
1777963498787604146,read,id,11349,0
1777963498787620505,read,id,11349,0
1777963498787625201,newfstatat,id,11349,0
1777963498787629002,close,id,11349,0
1777963498787640078,openat,id,11349,0
1777963498787649999,newfstatat,id,11349,0
1777963498787653899,lseek,id,11349,0
1777963498787657004,read,id,11349,0
1777963498787661770,close,id,11349,0
1777963498787668447,socket,id,11349,0
1777963498787674636,connect,id,11349,0
1777963498787683970,close,id,11349,0
1777963498787688379,socket,id,11349,0
1777963498787693135,connect,id,11349,0
1777963498787700230,close,id,11349,0
1777963498787704150,newfstatat,id,11349,0
1777963498787709762,openat,id,11349,0
1777963498787717951,newfstatat,id,11349,0
1777963498787726469,lseek,id,11349,0
1777963498787727882,read,id,11349,0
1777963498787731713,close,id,11349,0
1777963498787735613,getgroups,id,11349,0
1777963498787737505,getgroups,id,11349,0
1777963498787738798,openat,id,11349,0
1777963498787758043,read,id,11349,0
1777963498787763575,close,id,11349,0
1777963498787767436,openat,id,11349,0
1777963498787775645,read,id,11349,0
1777963498787778033,close,id,11349,0
1777963498787781098,newfstatat,id,11349,0
1777963498787786094,openat,id,11349,0
1777963498787792104,newfstatat,id,11349,0
1777963498787795666,lseek,id,11349,0
1777963498787796970,read,id,11349,0
1777963498787800024,close,id,11349,0
1777963498787804840,write,id,11349,0
1777963498787914377,close,id,11349,0
1777963498787916257,close,id,11349,0
1777963498787940119,exit_group,id,11349,0
1777963498788071468,procexit,id,11349,0
1777963498788171850,rt_sigprocmask,bash,11303,0
1777963498788173293,ioctl,bash,11303,0
1777963498788178637,rt_sigprocmask,bash,11303,0
1777963498788180269,ioctl,bash,11303,0
1777963498788181284,ioctl,bash,11303,0
1777963498788191164,rt_sigprocmask,bash,11303,0
1777963498788193870,signaldeliver,bash,11303,0
1777963498788199811,wait4,bash,11303,0
1777963498788201482,sigreturn,bash,11303,0
1777963498788208259,rt_sigaction,bash,11303,0
1777963498788253485,rt_sigprocmask,bash,11303,0
1777963498788255694,ioctl,bash,11303,0
1777963498788256779,rt_sigprocmask,bash,11303,0
1777963498788256779,rt_sigaction,bash,11303,0
1777963498788259923,fcntl,bash,11303,0
1777963498788273784,ioctl,bash,11303,0
1777963498788275686,ioctl,bash,11303,0
1777963498788278452,rt_sigaction,bash,11303,0
1777963498788278452,rt_sigprocmask,bash,11303,0
1777963498788282721,rt_sigaction,bash,11303,0
1777963498788282721,rt_sigaction,bash,11303,0
1777963498788282721,rt_sigaction,bash,11303,0
1777963498788282721,rt_sigaction,bash,11303,0
1777963498788282721,rt_sigaction,bash,11303,0
1777963498788288472,rt_sigaction,bash,11303,0
1777963498788289348,rt_sigaction,bash,11303,0
1777963498788290950,rt_sigaction,bash,11303,0
1777963498788291945,rt_sigaction,bash,11303,0
1777963498788291945,rt_sigaction,bash,11303,0
1777963498788291945,rt_sigaction,bash,11303,0
1777963498788294910,rt_sigaction,bash,11303,0
1777963498788295985,rt_sigprocmask,bash,11303,0
1777963498788297517,rt_sigaction,bash,11303,0
1777963498788308532,write,bash,11303,0
1777963498788349768,pselect6,bash,11303,0
1777963498788356086,switch,bash,11303,0
1777963502253637720,read,bash,11303,0
1777963502253655859,pselect6,bash,11303,0
1777963502253659103,pselect6,bash,11303,0
1777963502253661113,read,bash,11303,0
1777963502253663561,pselect6,bash,11303,0
1777963502253665153,pselect6,bash,11303,0
1777963502253666506,read,bash,11303,0
1777963502253668337,pselect6,bash,11303,0
1777963502253669750,pselect6,bash,11303,0
1777963502253671034,read,bash,11303,0
1777963502253672816,pselect6,bash,11303,0
1777963502253674159,pselect6,bash,11303,0
1777963502253675433,read,bash,11303,0
1777963502253677174,pselect6,bash,11303,0
1777963502253678518,pselect6,bash,11303,0
1777963502253679791,read,bash,11303,0
1777963502253681592,pselect6,bash,11303,0
1777963502253682945,pselect6,bash,11303,0
1777963502253684219,read,bash,11303,0
1777963502253686010,pselect6,bash,11303,0
1777963502253687363,pselect6,bash,11303,0
1777963502253688647,read,bash,11303,0
1777963502253690428,pselect6,bash,11303,0
1777963502253691752,pselect6,bash,11303,0
1777963502253693025,read,bash,11303,0
1777963502253704727,write,bash,11303,0
1777963502253755565,write,bash,11303,0
1777963502253774651,rt_sigaction,bash,11303,0
1777963502253776491,rt_sigaction,bash,11303,0
1777963502253777357,rt_sigaction,bash,11303,0
1777963502253778372,rt_sigaction,bash,11303,0
1777963502253779785,rt_sigaction,bash,11303,0
1777963502253852116,newfstatat,bash,11303,0
1777963502253874465,newfstatat,bash,11303,0
1777963502253889958,newfstatat,bash,11303,0
1777963502253895789,newfstatat,bash,11303,0
1777963502253900596,newfstatat,bash,11303,0
1777963502253919094,newfstatat,bash,11303,0
1777963502253924050,geteuid,bash,11303,0
1777963502253925125,getuid,bash,11303,0
1777963502253925125,getegid,bash,11303,0
1777963502253926049,getgid,bash,11303,0
1777963502253926895,access,bash,11303,0
1777963502253936747,newfstatat,bash,11303,0
1777963502253940021,getuid,bash,11303,0
1777963502253940021,getegid,bash,11303,0
1777963502253940021,geteuid,bash,11303,0
1777963502253942220,getgid,bash,11303,0
1777963502253942220,access,bash,11303,0
1777963502253946399,newfstatat,bash,11303,0
1777963502253947791,newfstatat,bash,11303,0
1777963502253951921,getegid,bash,11303,0
1777963502253951921,geteuid,bash,11303,0
1777963502253954150,getgid,bash,11303,0
1777963502253954150,getuid,bash,11303,0
1777963502253955105,access,bash,11303,0
1777963502253957275,newfstatat,bash,11303,0
1777963502253959832,geteuid,bash,11303,0
1777963502253960209,getegid,bash,11303,0
1777963502253962986,getuid,bash,11303,0
1777963502253962986,getgid,bash,11303,0
1777963502253965275,access,bash,11303,0
1777963502253977127,rt_sigprocmask,bash,11303,0
1777963502253978241,rt_sigprocmask,bash,11303,0
1777963502253979066,rt_sigaction,bash,11303,0
1777963502253981594,pipe,bash,11303,0
1777963502253999426,clone,bash,11303,0
1777963502254177651,rt_sigaction,bash,11303,0
1777963502254182845,setpgid,bash,11303,0
1777963502254206636,set_robust_list,bash,11350,1
1777963502254207174,rt_sigprocmask,bash,11303,0
1777963502254232021,rt_sigprocmask,bash,11303,0
1777963502254232021,getpid,bash,11350,1
1777963502254232459,close,bash,11303,0
1777963502254232459,close,bash,11303,0
1777963502254238628,rt_sigprocmask,bash,11350,1
1777963502254267087,ioctl,bash,11303,0
1777963502254271426,rt_sigprocmask,bash,11303,0
1777963502254272610,ioctl,bash,11303,0
1777963502254277356,rt_sigaction,bash,11350,1
1777963502254278291,rt_sigprocmask,bash,11303,0
1777963502254279038,rt_sigaction,bash,11350,1
1777963502254279575,rt_sigprocmask,bash,11303,0
1777963502254280202,rt_sigaction,bash,11350,1
1777963502254280739,rt_sigprocmask,bash,11303,0
1777963502254281416,setpgid,bash,11350,1
1777963502254283018,wait4,bash,11303,0
1777963502254287615,rt_sigprocmask,bash,11350,1
1777963502254288401,switch,bash,11303,0
1777963502254293038,ioctl,bash,11350,1
1777963502254297516,rt_sigprocmask,bash,11350,1
1777963502254298859,close,bash,11350,1
1777963502254304551,read,bash,11350,1
1777963502254306750,close,bash,11350,1
1777963502254318492,rt_sigaction,bash,11350,1
1777963502254319418,rt_sigaction,bash,11350,1
1777963502254320134,rt_sigaction,bash,11350,1
1777963502254320821,rt_sigaction,bash,11350,1
1777963502254321497,rt_sigaction,bash,11350,1
1777963502254322184,rt_sigaction,bash,11350,1
1777963502254322860,rt_sigaction,bash,11350,1
1777963502254323547,rt_sigaction,bash,11350,1
1777963502254324234,rt_sigaction,bash,11350,1
1777963502254324910,rt_sigaction,bash,11350,1
1777963502254325607,rt_sigaction,bash,11350,1
1777963502254326363,rt_sigaction,bash,11350,1
1777963502254327050,rt_sigaction,bash,11350,1
1777963502254327726,rt_sigaction,bash,11350,1
1777963502254328592,rt_sigaction,bash,11350,1
1777963502254333438,rt_sigaction,bash,11350,1
1777963502254335627,rt_sigaction,bash,11350,1
1777963502254336622,rt_sigaction,bash,11350,1
1777963502254337488,rt_sigaction,bash,11350,1
1777963502254350294,execve,bash,11350,1
1777963502254603597,brk,hostname,11350,1
1777963502254717005,arch_prctl,hostname,11350,1
1777963502254747135,mmap,hostname,11350,1
1777963502254756937,access,hostname,11350,1
1777963502254769455,openat,hostname,11350,1
1777963502254784281,newfstatat,hostname,11350,1
1777963502254791525,mmap,hostname,11350,1
1777963502254795495,close,hostname,11350,1
1777963502254802212,openat,hostname,11350,1
1777963502254814999,read,hostname,11350,1
1777963502254822093,pread,hostname,11350,1
1777963502254825437,pread,hostname,11350,1
1777963502254827576,pread,hostname,11350,1
1777963502254830412,newfstatat,hostname,11350,1
1777963502254836034,pread,hostname,11350,1
1777963502254839009,mmap,hostname,11350,1
1777963502254842601,mprotect,hostname,11350,1
1777963502254850771,mmap,hostname,11350,1
1777963502254862274,mmap,hostname,11350,1
1777963502254868055,mmap,hostname,11350,1
1777963502254878483,mmap,hostname,11350,1
1777963502254897867,close,hostname,11350,1
1777963502254911828,mmap,hostname,11350,1
1777963502254922127,arch_prctl,hostname,11350,1
1777963502254923460,set_tid_address,hostname,11350,1
1777963502254924764,set_robust_list,hostname,11350,1
1777963502254925868,<unknown>,hostname,11350,1
1777963502255008250,mprotect,hostname,11350,1
1777963502255034151,mprotect,hostname,11350,1
1777963502255046111,mprotect,hostname,11350,1
1777963502255067287,prlimit,hostname,11350,1
1777963502255086670,munmap,hostname,11350,1
1777963502255130324,getrandom,hostname,11350,1
1777963502255135399,brk,hostname,11350,1
1777963502255136652,brk,hostname,11350,1
1777963502255149649,uname,hostname,11350,1
1777963502255160873,newfstatat,hostname,11350,1
1777963502255172425,write,hostname,11350,1
1777963502255252896,switch,hostname,11350,1
1777963502255405200,exit_group,hostname,11350,1
1777963502255494488,procexit,hostname,11350,1
1777963502255698659,rt_sigprocmask,bash,11303,0
1777963502255701873,ioctl,bash,11303,0
1777963502255706301,rt_sigprocmask,bash,11303,0
1777963502255707923,ioctl,bash,11303,0
1777963502255711435,ioctl,bash,11303,0
1777963502255728460,rt_sigprocmask,bash,11303,0
1777963502255731515,signaldeliver,bash,11303,0
1777963502255737138,wait4,bash,11303,0
1777963502255738889,sigreturn,bash,11303,0
1777963502255745128,rt_sigaction,bash,11303,0
1777963502255790105,rt_sigprocmask,bash,11303,0
1777963502255791359,ioctl,bash,11303,0
1777963502255792911,rt_sigprocmask,bash,11303,0
1777963502255794036,rt_sigaction,bash,11303,0
1777963502255795827,fcntl,bash,11303,0
1777963502255810334,ioctl,bash,11303,0
1777963502255812643,ioctl,bash,11303,0
1777963502255815568,rt_sigprocmask,bash,11303,0
1777963502255818772,rt_sigaction,bash,11303,0
1777963502255820295,rt_sigaction,bash,11303,0
1777963502255821976,rt_sigaction,bash,11303,0
1777963502255823479,rt_sigaction,bash,11303,0
1777963502255824872,rt_sigaction,bash,11303,0
1777963502255826325,rt_sigaction,bash,11303,0
1777963502255827718,rt_sigaction,bash,11303,0
1777963502255829141,rt_sigaction,bash,11303,0
1777963502255830574,rt_sigaction,bash,11303,0
1777963502255832097,rt_sigaction,bash,11303,0
1777963502255833470,rt_sigaction,bash,11303,0
1777963502255834903,rt_sigaction,bash,11303,0
1777963502255836256,rt_sigaction,bash,11303,0
1777963502255837649,rt_sigprocmask,bash,11303,0
1777963502255839042,rt_sigaction,bash,11303,0
1777963502255855272,write,bash,11303,0
1777963502255917572,pselect6,bash,11303,0
1777963502255924985,switch,bash,11303,0
1777963508528714708,read,bash,11303,0
1777963508528733137,pselect6,bash,11303,0
1777963508528737217,pselect6,bash,11303,0
1777963508528739475,read,bash,11303,0
1777963508528742361,pselect6,bash,11303,0
1777963508528744341,pselect6,bash,11303,0
1777963508528746102,read,bash,11303,0
1777963508528748550,pselect6,bash,11303,0
1777963508528750381,pselect6,bash,11303,0
1777963508528752043,read,bash,11303,0
1777963508528754550,pselect6,bash,11303,0
1777963508528756511,pselect6,bash,11303,0
1777963508528758441,read,bash,11303,0
1777963508528760879,pselect6,bash,11303,0
1777963508528762869,pselect6,bash,11303,0
1777963508528764640,read,bash,11303,0
1777963508528767128,pselect6,bash,11303,0
1777963508528769128,pselect6,bash,11303,0
1777963508528770889,read,bash,11303,0
1777963508528773247,pselect6,bash,11303,0
1777963508528774998,pselect6,bash,11303,0
1777963508528776641,read,bash,11303,0
1777963508528778870,pselect6,bash,11303,0
1777963508528780621,pselect6,bash,11303,0
1777963508528782273,read,bash,11303,0
1777963508528784502,pselect6,bash,11303,0
1777963508528786253,pselect6,bash,11303,0
1777963508528787885,read,bash,11303,0
1777963508528790194,pselect6,bash,11303,0
1777963508528791935,pselect6,bash,11303,0
1777963508528793567,read,bash,11303,0
1777963508528795816,pselect6,bash,11303,0
1777963508528797547,pselect6,bash,11303,0
1777963508528799199,read,bash,11303,0
1777963508528801428,pselect6,bash,11303,0
1777963508528803179,pselect6,bash,11303,0
1777963508528804831,read,bash,11303,0
1777963508528807060,pselect6,bash,11303,0
1777963508528808821,pselect6,bash,11303,0
1777963508528810473,read,bash,11303,0
1777963508528812751,pselect6,bash,11303,0
1777963508528814503,pselect6,bash,11303,0
1777963508528816144,read,bash,11303,0
1777963508528818373,pselect6,bash,11303,0
1777963508528820105,pselect6,bash,11303,0
1777963508528821756,read,bash,11303,0
1777963508528833897,write,bash,11303,0
1777963508528923193,write,bash,11303,0
1777963508528951553,rt_sigaction,bash,11303,0
1777963508528952628,rt_sigaction,bash,11303,0
1777963508528953772,rt_sigaction,bash,11303,0
1777963508528956598,rt_sigaction,bash,11303,0
1777963508528957225,rt_sigaction,bash,11303,0
1777963508529026173,newfstatat,bash,11303,0
1777963508529050074,newfstatat,bash,11303,0
1777963508529057318,newfstatat,bash,11303,0
1777963508529061308,newfstatat,bash,11303,0
1777963508529064990,newfstatat,bash,11303,0
1777963508529074474,newfstatat,bash,11303,0
1777963508529079011,geteuid,bash,11303,0
1777963508529081280,getegid,bash,11303,0
1777963508529082573,getuid,bash,11303,0
1777963508529083857,getgid,bash,11303,0
1777963508529085140,access,bash,11303,0
1777963508529101310,newfstatat,bash,11303,0
1777963508529105360,geteuid,bash,11303,0
1777963508529106265,getegid,bash,11303,0
1777963508529107031,getuid,bash,11303,0
1777963508529107807,getgid,bash,11303,0
1777963508529108594,access,bash,11303,0
1777963508529113161,newfstatat,bash,11303,0
1777963508529117081,newfstatat,bash,11303,0
1777963508529120853,geteuid,bash,11303,0
1777963508529121659,getegid,bash,11303,0
1777963508529122426,getuid,bash,11303,0
1777963508529123192,getgid,bash,11303,0
1777963508529123958,access,bash,11303,0
1777963508529127988,newfstatat,bash,11303,0
1777963508529131789,geteuid,bash,11303,0
1777963508529132585,getegid,bash,11303,0
1777963508529133331,getuid,bash,11303,0
1777963508529134097,getgid,bash,11303,0
1777963508529134864,access,bash,11303,0
1777963508529144993,rt_sigprocmask,bash,11303,0
1777963508529146565,rt_sigprocmask,bash,11303,0
1777963508529149023,rt_sigaction,bash,11303,0
1777963508529150764,pipe,bash,11303,0
1777963508529173214,clone,bash,11303,0
1777963508529357081,rt_sigaction,bash,11303,0
1777963508529363469,setpgid,bash,11303,0
1777963508529382226,rt_sigprocmask,bash,11303,0
1777963508529426646,rt_sigprocmask,bash,11303,0
1777963508529428328,close,bash,11303,0
1777963508529430736,close,bash,11303,0
1777963508529441542,ioctl,bash,11303,0
1777963508529445930,rt_sigprocmask,bash,11303,0
1777963508529447124,ioctl,bash,11303,0
1777963508529449114,rt_sigprocmask,bash,11303,0
1777963508529450159,rt_sigprocmask,bash,11303,0
1777963508529451383,rt_sigprocmask,bash,11303,0
1777963508529453711,wait4,bash,11303,0
1777963508529463907,set_robust_list,bash,11351,1
1777963508529465041,switch,bash,11303,0
1777963508529524167,getpid,bash,11351,1
1777963508529532954,rt_sigprocmask,bash,11351,1
1777963508529539989,rt_sigaction,bash,11351,1
1777963508529541511,rt_sigaction,bash,11351,1
1777963508529542506,rt_sigaction,bash,11351,1
1777963508529543621,setpgid,bash,11351,1
1777963508529550695,rt_sigprocmask,bash,11351,1
1777963508529556148,ioctl,bash,11351,1
1777963508529564448,rt_sigprocmask,bash,11351,1
1777963508529565761,close,bash,11351,1
1777963508529619684,read,bash,11351,1
1777963508529623047,close,bash,11351,1
1777963508529639236,rt_sigaction,bash,11351,1
1777963508529640510,rt_sigaction,bash,11351,1
1777963508529641455,rt_sigaction,bash,11351,1
1777963508529642331,rt_sigaction,bash,11351,1
1777963508529643216,rt_sigaction,bash,11351,1
1777963508529644102,rt_sigaction,bash,11351,1
1777963508529644988,rt_sigaction,bash,11351,1
1777963508529645863,rt_sigaction,bash,11351,1
1777963508529646749,rt_sigaction,bash,11351,1
1777963508529647634,rt_sigaction,bash,11351,1
1777963508529648520,rt_sigaction,bash,11351,1
1777963508529649425,rt_sigaction,bash,11351,1
1777963508529650311,rt_sigaction,bash,11351,1
1777963508529651187,rt_sigaction,bash,11351,1
1777963508529652371,rt_sigaction,bash,11351,1
1777963508529658580,rt_sigaction,bash,11351,1
1777963508529661656,rt_sigaction,bash,11351,1
1777963508529662929,rt_sigaction,bash,11351,1
1777963508529664004,rt_sigaction,bash,11351,1
1777963508529681736,execve,bash,11351,1
1777963508530033769,switch,bash,11351,1
1777963508545199299,brk,cat,11351,1
1777963508545307343,arch_prctl,cat,11351,1
1777963508545362708,mmap,cat,11351,1
1777963508545372887,access,cat,11351,1
1777963508545394560,openat,cat,11351,1
1777963508545424402,newfstatat,cat,11351,1
1777963508545432363,mmap,cat,11351,1
1777963508545436721,close,cat,11351,1
1777963508545444314,openat,cat,11351,1
1777963508545460881,read,cat,11351,1
1777963508545468593,pread,cat,11351,1
1777963508545471787,pread,cat,11351,1
1777963508545473936,pread,cat,11351,1
1777963508545476653,newfstatat,cat,11351,1
1777963508545481728,pread,cat,11351,1
1777963508545484475,mmap,cat,11351,1
1777963508545488335,mprotect,cat,11351,1
1777963508545498087,mmap,cat,11351,1
1777963508545509778,mmap,cat,11351,1
1777963508545515510,mmap,cat,11351,1
1777963508545526057,mmap,cat,11351,1
1777963508545546357,close,cat,11351,1
1777963508545559711,mmap,cat,11351,1
1777963508545632530,arch_prctl,cat,11351,1
1777963508545634072,set_tid_address,cat,11351,1
1777963508545635595,set_robust_list,cat,11351,1
1777963508545636819,<unknown>,cat,11351,1
1777963508545721339,mprotect,cat,11351,1
1777963508545783501,mprotect,cat,11351,1
1777963508545795481,mprotect,cat,11351,1
1777963508545817621,prlimit,cat,11351,1
1777963508545838697,munmap,cat,11351,1
1777963508545914242,getrandom,cat,11351,1
1777963508545919804,brk,cat,11351,1
1777963508545921107,brk,cat,11351,1
1777963508545949686,newfstatat,cat,11351,1
1777963508545956492,openat,cat,11351,1
1777963508545969557,newfstatat,cat,11351,1
1777963508545982613,fadvise64,cat,11351,1
1777963508545985528,mmap,cat,11351,1
1777963508545993170,read,cat,11351,1
1777963508546001389,write,cat,11351,1
1777963508546106577,read,cat,11351,1
1777963508546109572,munmap,cat,11351,1
1777963508546121693,close,cat,11351,1
1777963508546138300,close,cat,11351,1
1777963508546140878,close,cat,11351,1
1777963508546149445,exit_group,cat,11351,1
1777963508546291630,procexit,cat,11351,1
1777963508546515383,rt_sigprocmask,bash,11303,0
1777963508546519303,ioctl,bash,11303,0
1777963508546525025,rt_sigprocmask,bash,11303,0
1777963508546526796,ioctl,bash,11303,0
1777963508546530537,ioctl,bash,11303,0
1777963508546550000,rt_sigprocmask,bash,11303,0
1777963508546553194,signaldeliver,bash,11303,0
1777963508546559692,wait4,bash,11303,0
1777963508546561444,sigreturn,bash,11303,0
1777963508546570708,rt_sigaction,bash,11303,0
1777963508546607166,rt_sigprocmask,bash,11303,0
1777963508546608370,ioctl,bash,11303,0
1777963508546609804,rt_sigprocmask,bash,11303,0
1777963508546610849,rt_sigaction,bash,11303,0
1777963508546612332,fcntl,bash,11303,0
1777963508546627874,ioctl,bash,11303,0
1777963508546630441,ioctl,bash,11303,0
1777963508546632024,rt_sigprocmask,bash,11303,0
1777963508546634919,rt_sigaction,bash,11303,0
1777963508546636103,rt_sigaction,bash,11303,0
1777963508546637417,rt_sigaction,bash,11303,0
1777963508546638750,rt_sigaction,bash,11303,0
1777963508546639884,rt_sigaction,bash,11303,0
1777963508546641009,rt_sigaction,bash,11303,0
1777963508546642203,rt_sigaction,bash,11303,0
1777963508546643357,rt_sigaction,bash,11303,0
1777963508546644462,rt_sigaction,bash,11303,0
1777963508546645596,rt_sigaction,bash,11303,0
1777963508546646691,rt_sigaction,bash,11303,0
1777963508546647755,rt_sigaction,bash,11303,0
1777963508546649059,rt_sigaction,bash,11303,0
1777963508546650074,rt_sigprocmask,bash,11303,0
1777963508546651128,rt_sigaction,bash,11303,0
1777963508546663687,write,bash,11303,0
1777963508546740316,pselect6,bash,11303,0
1777963508546747888,switch,bash,11303,0
1777963513415088392,read,bash,11303,0
1777963513415104801,pselect6,bash,11303,0
1777963513415108334,pselect6,bash,11303,0
1777963513415110513,read,bash,11303,0
1777963513415113110,pselect6,bash,11303,0
1777963513415115100,pselect6,bash,11303,0
1777963513415116991,read,bash,11303,0
1777963513415119518,pselect6,bash,11303,0
1777963513415121359,pselect6,bash,11303,0
1777963513415123060,read,bash,11303,0
1777963513415125448,pselect6,bash,11303,0
1777963513415127220,pselect6,bash,11303,0
1777963513415128891,read,bash,11303,0
1777963513415131190,pselect6,bash,11303,0
1777963513415132961,pselect6,bash,11303,0
1777963513415134643,read,bash,11303,0
1777963513415136991,pselect6,bash,11303,0
1777963513415138772,pselect6,bash,11303,0
1777963513415140464,read,bash,11303,0
1777963513415142752,pselect6,bash,11303,0
1777963513415144534,pselect6,bash,11303,0
1777963513415146206,read,bash,11303,0
1777963513415148614,pselect6,bash,11303,0
1777963513415150425,pselect6,bash,11303,0
1777963513415152107,read,bash,11303,0
1777963513415164356,write,bash,11303,0
1777963513415213412,write,bash,11303,0
1777963513415237821,rt_sigaction,bash,11303,0
1777963513415239930,rt_sigaction,bash,11303,0
1777963513415241094,rt_sigaction,bash,11303,0
1777963513415242389,rt_sigaction,bash,11303,0
1777963513415244120,rt_sigaction,bash,11303,0
1777963513415306493,switch,bash,11303,0
1777963513415423400,newfstatat,bash,11303,0
1777963513415447521,newfstatat,bash,11303,0
1777963513415455093,newfstatat,bash,11303,0
1777963513415479104,newfstatat,bash,11303,0
1777963513415484858,newfstatat,bash,11303,0
1777963513415492578,newfstatat,bash,11303,0
1777963513415497214,geteuid,bash,11303,0
1777963513415498886,getegid,bash,11303,0
1777963513415500229,getuid,bash,11303,0
1777963513415501463,getgid,bash,11303,0
1777963513415502787,access,bash,11303,0
1777963513415513264,newfstatat,bash,11303,0
1777963513415517294,geteuid,bash,11303,0
1777963513415518190,getegid,bash,11303,0
1777963513415518986,getuid,bash,11303,0
1777963513415519782,getgid,bash,11303,0
1777963513415520588,access,bash,11303,0
1777963513415525056,newfstatat,bash,11303,0
1777963513415528996,newfstatat,bash,11303,0
1777963513415532787,geteuid,bash,11303,0
1777963513415533613,getegid,bash,11303,0
1777963513415534370,getuid,bash,11303,0
1777963513415535156,getgid,bash,11303,0
1777963513415535943,access,bash,11303,0
1777963513415539913,newfstatat,bash,11303,0
1777963513415543774,geteuid,bash,11303,0
1777963513415544579,getegid,bash,11303,0
1777963513415545336,getuid,bash,11303,0
1777963513415546112,getgid,bash,11303,0
1777963513415546898,access,bash,11303,0
1777963513415556799,rt_sigprocmask,bash,11303,0
1777963513415558142,rt_sigprocmask,bash,11303,0
1777963513415559973,rt_sigaction,bash,11303,0
1777963513415561873,pipe,bash,11303,0
1777963513415588691,clone,bash,11303,0
1777963513415799773,rt_sigaction,bash,11303,0
1777963513415806549,setpgid,bash,11303,0
1777963513415825336,rt_sigprocmask,bash,11303,0
1777963513415867955,rt_sigprocmask,bash,11303,0
1777963513415869646,close,bash,11303,0
1777963513415872084,close,bash,11303,0
1777963513415883120,ioctl,bash,11303,0
1777963513415887458,rt_sigprocmask,bash,11303,0
1777963513415888583,ioctl,bash,11303,0
1777963513415890483,rt_sigprocmask,bash,11303,0
1777963513415891518,rt_sigprocmask,bash,11303,0
1777963513415892613,rt_sigprocmask,bash,11303,0
1777963513415898562,set_robust_list,bash,11352,1
1777963513415899487,wait4,bash,11303,0
1777963513415904205,switch,bash,11303,0
1777963513415931648,getpid,bash,11352,1
1777963513415940633,rt_sigprocmask,bash,11352,1
1777963513415947340,rt_sigaction,bash,11352,1
1777963513415948783,rt_sigaction,bash,11352,1
1777963513415949768,rt_sigaction,bash,11352,1
1777963513415950852,setpgid,bash,11352,1
1777963513415956504,rt_sigprocmask,bash,11352,1
1777963513415961360,ioctl,bash,11352,1
1777963513415967450,rt_sigprocmask,bash,11352,1
1777963513415968972,close,bash,11352,1
1777963513415975401,read,bash,11352,1
1777963513415978575,close,bash,11352,1
1777963513415993551,rt_sigaction,bash,11352,1
1777963513415994794,rt_sigaction,bash,11352,1
1777963513415995710,rt_sigaction,bash,11352,1
1777963513415996585,rt_sigaction,bash,11352,1
1777963513415997461,rt_sigaction,bash,11352,1
1777963513415998337,rt_sigaction,bash,11352,1
1777963513415999212,rt_sigaction,bash,11352,1
1777963513416000078,rt_sigaction,bash,11352,1
1777963513416000954,rt_sigaction,bash,11352,1
1777963513416001829,rt_sigaction,bash,11352,1
1777963513416002715,rt_sigaction,bash,11352,1
1777963513416003610,rt_sigaction,bash,11352,1
1777963513416004476,rt_sigaction,bash,11352,1
1777963513416005352,rt_sigaction,bash,11352,1
1777963513416006486,rt_sigaction,bash,11352,1
1777963513416011720,rt_sigaction,bash,11352,1
1777963513416014715,rt_sigaction,bash,11352,1
1777963513416015999,rt_sigaction,bash,11352,1
1777963513416017123,rt_sigaction,bash,11352,1
1777963513416036149,execve,bash,11352,1
1777963513416370968,switch,bash,11352,1
1777963513416875912,brk,ls,11352,1
1777963513416987339,arch_prctl,ls,11352,1
1777963513417020306,mmap,ls,11352,1
1777963513417030296,access,ls,11352,1
1777963513417061691,openat,ls,11352,1
1777963513417080089,newfstatat,ls,11352,1
1777963513417087313,mmap,ls,11352,1
1777963513417091761,close,ls,11352,1
1777963513417099095,openat,ls,11352,1
1777963513417112150,read,ls,11352,1
1777963513417118588,newfstatat,ls,11352,1
1777963513417127275,mmap,ls,11352,1
1777963513417130678,mprotect,ls,11352,1
1777963513417138300,mmap,ls,11352,1
1777963513417148858,mmap,ls,11352,1
1777963513417154023,mmap,ls,11352,1
1777963513417164918,mmap,ls,11352,1
1777963513417181297,close,ls,11352,1
1777963513417185774,openat,ls,11352,1
1777963513417197278,read,ls,11352,1
1777963513417200592,pread,ls,11352,1
1777963513417204144,pread,ls,11352,1
1777963513417206174,pread,ls,11352,1
1777963513417208363,newfstatat,ls,11352,1
1777963513417213497,pread,ls,11352,1
1777963513417216204,mmap,ls,11352,1
1777963513417220104,mprotect,ls,11352,1
1777963513417226692,mmap,ls,11352,1
1777963513417233876,mmap,ls,11352,1
1777963513417239179,mmap,ls,11352,1
1777963513417249827,mmap,ls,11352,1
1777963513417267509,close,ls,11352,1
1777963513417274872,openat,ls,11352,1
1777963513417289102,read,ls,11352,1
1777963513417292436,newfstatat,ls,11352,1
1777963513417300506,mmap,ls,11352,1
1777963513417304028,mmap,ls,11352,1
1777963513417312247,mmap,ls,11352,1
1777963513417317262,mmap,ls,11352,1
1777963513417335651,close,ls,11352,1
1777963513417353712,mmap,ls,11352,1
1777963513417362757,arch_prctl,ls,11352,1
1777963513417364170,set_tid_address,ls,11352,1
1777963513417365543,set_robust_list,ls,11352,1
1777963513417366677,<unknown>,ls,11352,1
