ts_ns,syscall,proc_name,tid,evt_cpu,label
1780373042201845066,clock_gettime,user,134036,1,0
1780373042201845066,clock_gettime,user,134036,1,0
1780373042201846160,select,user,134397,0,0
1780373042201846658,clock_gettime,user,134397,0,0
1780373042201846658,write,user,134036,1,0
1780373042201847185,clock_gettime,user,134397,0,0
1780373042201847474,clock_gettime,user,134397,0,0
1780373042201847822,clock_gettime,user,134397,0,0
1780373042201848111,select,user,134397,0,0
1780373042201854429,switch,user,134397,0,0
1780373042201855623,futex,user,134399,0,0
1780373042201857633,epoll_wait,user,134399,0,0
1780373042201858688,epoll_wait,user,134399,0,0
1780373042201859763,epoll_wait,user,134399,0,0
1780373042201860728,switch,user,134399,0,0
1780373042201861215,write,user,134036,1,0
1780373042201868320,clock_gettime,user,134036,1,0
1780373042201869315,clock_gettime,user,134036,1,0
1780373042201869315,clock_gettime,user,134036,1,0
1780373042201869315,clock_gettime,user,134036,1,0
1780373042201869315,clock_gettime,user,134036,1,0
1780373042201869315,clock_gettime,user,134036,1,0
1780373042201869315,clock_gettime,user,134036,1,0
1780373042201871156,clock_gettime,user,134036,1,0
1780373042201876758,futex,user,134036,1,0
1780373042201881008,switch,user,134036,1,0
1780373042202045045,select,user,134397,0,0
1780373042202046249,clock_gettime,user,134397,0,0
1780373042202046676,clock_gettime,user,134397,0,0
1780373042202046975,futex,user,134397,0,0
1780373042202050527,switch,user,134397,0,0
1780373042202052000,epoll_wait,user,134399,0,0
1780373042202052965,clock_gettime,user,134399,0,0
1780373042202053353,clock_gettime,user,134399,0,0
1780373042202055293,futex,user,134399,0,0
1780373042202056507,futex,user,134399,0,0
1780373042202056856,read,user,134399,0,0
1780373042202059035,read,user,134399,0,0
1780373042202063304,read,user,134399,0,0
1780373042202064110,read,user,134399,0,0
1780373042202065692,read,user,134399,0,0
1780373042202066519,read,user,134399,0,0
1780373042202076917,futex,user,134399,0,0
1780373042202079792,futex,user,134399,0,0
1780373042202080578,clock_gettime,user,134399,0,0
1780373042202080986,clock_gettime,user,134399,0,0
1780373042202081335,clock_gettime,user,134399,0,0
1780373042202081703,clock_gettime,user,134399,0,0
1780373042202082598,read,user,134399,0,0
1780373042202083325,read,user,134399,0,0
1780373042202083325,futex,user,134036,1,0
1780373042202083325,epoll_wait,user,134036,1,0
1780373042202083325,epoll_wait,user,134036,1,0
1780373042202083325,epoll_wait,user,134036,1,0
1780373042202083325,switch,user,134036,1,0
1780373042202094151,clock_gettime,user,134399,0,0
1780373042202094628,clock_gettime,user,134399,0,0
1780373042202097285,clock_gettime,user,134399,0,0
1780373042202097673,clock_gettime,user,134399,0,0
1780373042202123506,write,user,134399,0,0
1780373042202131028,write,user,134399,0,0
1780373042202141486,clock_gettime,user,134399,0,0
1780373042202141954,clock_gettime,user,134399,0,0
1780373042202144154,clock_gettime,user,134399,0,0
1780373042202144582,clock_gettime,user,134399,0,0
1780373042202147099,futex,user,134399,0,0
1780373042202150313,futex,user,134399,0,0
1780373042202177597,futex,user,135703,1,0
1780373042202177597,select,user,135703,1,0
1780373042202189559,switch,user,135703,1,0
1780373042202212176,clock_gettime,user,134399,0,0
1780373042202212773,clock_gettime,user,134399,0,0
1780373042202220615,clock_gettime,user,134399,0,0
1780373042202221033,clock_gettime,user,134399,0,0
1780373042202228715,write,user,134399,0,0
1780373042202262049,write,user,134399,0,0
1780373042202262049,select,user,135703,1,0
1780373042202266189,epoll_ctl,user,134399,0,0
1780373042202271831,epoll_ctl,user,134399,0,0
1780373042202272577,close,user,134399,0,0
1780373042202281134,close,user,134399,0,0
1780373042202311852,futex,user,134399,0,0
1780373042202313325,futex,user,135703,1,0
1780373042202314489,switch,user,134399,0,0
1780373042202315713,futex,user,134397,0,0
1780373042202316400,clock_gettime,user,134397,0,0
1780373042202316619,switch,user,135703,1,0
1780373042202316927,clock_gettime,user,134397,0,0
1780373042202317236,clock_gettime,user,134397,0,0
1780373042202317604,clock_gettime,user,134397,0,0
1780373042202317972,select,user,134397,0,0
1780373042202326808,switch,user,134397,0,0
1780373042202577665,select,user,134397,0,0
1780373042202578979,clock_gettime,user,134397,0,0
1780373042202579635,clock_gettime,user,134397,0,0
1780373042202579924,futex,user,134397,0,0
1780373042202582103,switch,user,134397,0,0
1780373043305705057,epoll_wait,user,134036,1,0
1780373043305712032,clock_gettime,user,134036,1,0
1780373043305713624,clock_gettime,user,134036,1,0
1780373043305733311,futex,user,134036,1,0
1780373043305739217,futex,user,134036,1,0
1780373043305740919,accept4,user,134036,1,0
1780373043305777577,accept4,user,134036,1,0
