ts_ns,syscall,proc_name,tid,evt_cpu,label
1780278341975039670,futex,runc:[2:INIT],170607,0,1
1780278341975039670,switch,runc:[2:INIT],170607,0,1
1780278341975039670,nanosleep,runc:[2:INIT],170607,0,1
1780278341975087271,nanosleep,runc:[2:INIT],170606,0,1
1780278341975089600,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975090515,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975091242,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975091938,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975093271,nanosleep,runc:[2:INIT],170606,0,1
1780278341975129096,futex,runc:[2:INIT],170607,0,1
1780278341975129096,clock_gettime,runc:[2:INIT],170607,0,1
1780278341975129096,switch,runc:[2:INIT],170606,0,1
1780278341975129096,clock_gettime,runc:[2:INIT],170607,0,1
1780278341975129096,nanosleep,runc:[2:INIT],170607,0,1
1780278341975144758,futex,runc:[2:INIT],170607,0,1
1780278341975144758,clock_gettime,runc:[2:INIT],170607,0,1
1780278341975144758,clock_gettime,runc:[2:INIT],170607,0,1
1780278341975188728,switch,runc:[2:INIT],170607,0,1
1780278341975190648,nanosleep,runc:[2:INIT],170606,0,1
1780278341975192430,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975193405,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975194081,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975194758,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975224811,nanosleep,runc:[2:INIT],170606,0,1
1780278341975236951,switch,runc:[2:INIT],170606,0,1
1780278341975242176,signaldeliver,runc:[2:INIT],170607,0,1
1780278341975261490,rt_sigreturn,runc:[2:INIT],170607,0,1
1780278341975265012,clock_gettime,runc:[2:INIT],170607,0,1
1780278341975265012,futex,runc:[2:INIT],170607,0,1
1780278341975265012,clock_gettime,runc:[2:INIT],170607,0,1
1780278341975271102,futex,runc:[2:INIT],170610,0,1
1780278341975271102,clock_gettime,runc:[2:INIT],170610,0,1
1780278341975271102,switch,runc:[2:INIT],170607,0,1
1780278341975271102,switch,runc:[2:INIT],170610,0,1
1780278341975271102,mmap,runc:[2:INIT],170609,1,1
1780278341975271102,futex,runc:[2:INIT],170610,0,1
1780278341975271102,clock_gettime,runc:[2:INIT],170610,0,1
1780278341975280864,mmap,runc:[2:INIT],170609,1,1
1780278341975282347,munmap,runc:[2:INIT],170609,1,1
1780278341975293690,munmap,runc:[2:INIT],170609,1,1
1780278341975294625,mprotect,runc:[2:INIT],170609,1,1
1780278341975299869,mprotect,runc:[2:INIT],170609,1,1
1780278341975310387,sigaltstack,runc:[2:INIT],170609,1,1
1780278341975311551,sigaltstack,runc:[2:INIT],170609,1,1
1780278341975312427,sigaltstack,runc:[2:INIT],170609,1,1
1780278341975313462,sigaltstack,runc:[2:INIT],170609,1,1
1780278341975315004,rt_sigprocmask,runc:[2:INIT],170609,1,1
1780278341975316168,rt_sigprocmask,runc:[2:INIT],170609,1,1
1780278341975316905,gettid,runc:[2:INIT],170609,1,1
1780278341975317939,gettid,runc:[2:INIT],170609,1,1
1780278341975319581,clock_gettime,runc:[2:INIT],170609,1,1
1780278341975320417,clock_gettime,runc:[2:INIT],170609,1,1
1780278341975321085,futex,runc:[2:INIT],170609,1,1
1780278341975326090,futex,runc:[2:INIT],170609,1,1
1780278341975327652,switch,runc:[2:INIT],170609,1,1
1780278341975547699,nanosleep,runc:[2:INIT],170606,0,1
1780278341975550674,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975551768,clock_gettime,runc:[2:INIT],170606,0,1
1780278341975563699,sched_yield,runc:[2:INIT],170606,0,1
1780278341975566725,switch,runc:[2:INIT],170606,0,1
1780278341975624916,sched_yield,runc:[2:INIT],170606,0,1
1780278341975627443,futex,runc:[2:INIT],170606,0,1
1780278341975632439,switch,runc:[2:INIT],170606,0,1
1780278341975860769,futex,runc:[2:INIT],170609,1,1
1780278341975864222,futex,runc:[2:INIT],170609,1,1
1780278341975865525,switch,runc:[2:INIT],170609,1,1
1780278341976255721,futex,runc:[2:INIT],170606,0,1
1780278341976272588,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976273005,nanosleep,runc:[2:INIT],170606,0,1
1780278341976273005,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976273005,switch,runc:[2:INIT],170606,0,1
1780278341976364124,nanosleep,runc:[2:INIT],170606,0,1
1780278341976364124,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976364124,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976364124,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976364124,nanosleep,runc:[2:INIT],170606,0,1
1780278341976364124,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976366301,switch,runc:[2:INIT],170606,0,1
1780278341976468089,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976468089,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976468089,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976468089,nanosleep,runc:[2:INIT],170606,0,1
1780278341976468089,nanosleep,runc:[2:INIT],170606,0,1
1780278341976468089,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976469529,switch,runc:[2:INIT],170606,0,1
1780278341976554866,nanosleep,runc:[2:INIT],170606,0,1
1780278341976584789,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976584789,switch,runc:[2:INIT],170606,0,1
1780278341976584789,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976584789,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976584789,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976584789,nanosleep,runc:[2:INIT],170606,0,1
1780278341976660572,nanosleep,runc:[2:INIT],170606,0,1
1780278341976663069,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976663935,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976664711,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976665447,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976666582,nanosleep,runc:[2:INIT],170606,0,1
1780278341976678901,switch,runc:[2:INIT],170606,0,1
1780278341976776985,nanosleep,runc:[2:INIT],170606,0,1
1780278341976780457,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976782010,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976782985,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976783671,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976785512,nanosleep,runc:[2:INIT],170606,0,1
1780278341976800300,switch,runc:[2:INIT],170606,0,1
1780278341976885607,nanosleep,runc:[2:INIT],170606,0,1
1780278341976888353,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976889258,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976889995,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976890671,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976891855,nanosleep,runc:[2:INIT],170606,0,1
1780278341976903637,switch,runc:[2:INIT],170606,0,1
1780278341976988914,nanosleep,runc:[2:INIT],170606,0,1
1780278341976991362,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976992208,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976992944,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976993630,clock_gettime,runc:[2:INIT],170606,0,1
1780278341976994815,nanosleep,runc:[2:INIT],170606,0,1
1780278341977006796,switch,runc:[2:INIT],170606,0,1
1780278341977090511,nanosleep,runc:[2:INIT],170606,0,1
1780278341977092869,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977093715,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977094441,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977095118,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977096242,nanosleep,runc:[2:INIT],170606,0,1
1780278341977108063,switch,runc:[2:INIT],170606,0,1
1780278341977192336,nanosleep,runc:[2:INIT],170606,0,1
1780278341977194803,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977195639,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977196356,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977197032,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977198127,nanosleep,runc:[2:INIT],170606,0,1
1780278341977215740,switch,runc:[2:INIT],170606,0,1
1780278341977320470,nanosleep,runc:[2:INIT],170606,0,1
1780278341977324381,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977325843,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977326830,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977327516,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977329367,nanosleep,runc:[2:INIT],170606,0,1
1780278341977350123,switch,runc:[2:INIT],170606,0,1
1780278341977434704,nanosleep,runc:[2:INIT],170606,0,1
1780278341977437450,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977438356,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977439112,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977439789,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977440893,nanosleep,runc:[2:INIT],170606,0,1
1780278341977453064,switch,runc:[2:INIT],170606,0,1
1780278341977537206,nanosleep,runc:[2:INIT],170606,0,1
1780278341977539664,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977540500,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977541217,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977541903,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977543008,nanosleep,runc:[2:INIT],170606,0,1
1780278341977575350,switch,runc:[2:INIT],170606,0,1
1780278341977626842,nanosleep,runc:[2:INIT],170606,0,1
1780278341977629250,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977630325,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977631091,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977631837,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977632872,nanosleep,runc:[2:INIT],170606,0,1
1780278341977645449,switch,runc:[2:INIT],170606,0,1
1780278341977729920,nanosleep,runc:[2:INIT],170606,0,1
1780278341977732388,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977733254,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977733970,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977734657,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977735713,nanosleep,runc:[2:INIT],170606,0,1
1780278341977747633,switch,runc:[2:INIT],170606,0,1
1780278341977831935,nanosleep,runc:[2:INIT],170606,0,1
1780278341977834313,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977835129,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977835836,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977836522,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977837657,nanosleep,runc:[2:INIT],170606,0,1
1780278341977849637,switch,runc:[2:INIT],170606,0,1
1780278341977934287,nanosleep,runc:[2:INIT],170606,0,1
1780278341977936656,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977937521,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977938238,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977938924,clock_gettime,runc:[2:INIT],170606,0,1
1780278341977940050,nanosleep,runc:[2:INIT],170606,0,1
1780278341977952129,switch,runc:[2:INIT],170606,0,1
1780278341978035924,nanosleep,runc:[2:INIT],170606,0,1
1780278341978038282,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978039088,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978039795,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978040471,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978041586,nanosleep,runc:[2:INIT],170606,0,1
1780278341978053337,switch,runc:[2:INIT],170606,0,1
1780278341978137261,nanosleep,runc:[2:INIT],170606,0,1
1780278341978139560,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978140376,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978141092,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978141769,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978142853,nanosleep,runc:[2:INIT],170606,0,1
1780278341978154765,switch,runc:[2:INIT],170606,0,1
1780278341978239425,nanosleep,runc:[2:INIT],170606,0,1
1780278341978241764,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978242589,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978243336,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978244012,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978245127,nanosleep,runc:[2:INIT],170606,0,1
1780278341978256928,switch,runc:[2:INIT],170606,0,1
1780278341978377461,nanosleep,runc:[2:INIT],170606,0,1
1780278341978381779,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978383311,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978384306,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978384993,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978386913,nanosleep,runc:[2:INIT],170606,0,1
1780278341978407293,switch,runc:[2:INIT],170606,0,1
1780278341978491625,nanosleep,runc:[2:INIT],170606,0,1
1780278341978494501,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978495506,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978496242,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978496948,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978498073,nanosleep,runc:[2:INIT],170606,0,1
1780278341978508700,switch,runc:[2:INIT],170606,0,1
1780278341978593858,nanosleep,runc:[2:INIT],170606,0,1
1780278341978596466,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978597411,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978598127,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978598794,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978599829,nanosleep,runc:[2:INIT],170606,0,1
1780278341978610486,switch,runc:[2:INIT],170606,0,1
1780278341978695643,nanosleep,runc:[2:INIT],170606,0,1
1780278341978698231,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978699116,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978699862,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978700559,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978701634,nanosleep,runc:[2:INIT],170606,0,1
1780278341978712868,switch,runc:[2:INIT],170606,0,1
1780278341978797936,nanosleep,runc:[2:INIT],170606,0,1
1780278341978800405,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978801400,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978802196,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978802882,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978803967,nanosleep,runc:[2:INIT],170606,0,1
1780278341978814445,switch,runc:[2:INIT],170606,0,1
1780278341978899752,nanosleep,runc:[2:INIT],170606,0,1
1780278341978902349,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978903284,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978904060,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978904747,clock_gettime,runc:[2:INIT],170606,0,1
1780278341978905752,nanosleep,runc:[2:INIT],170606,0,1
1780278341978916170,switch,runc:[2:INIT],170606,0,1
1780278341979007558,nanosleep,runc:[2:INIT],170606,0,1
1780278341979010165,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979011030,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979011787,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979012463,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979013578,nanosleep,runc:[2:INIT],170606,0,1
1780278341979024384,switch,runc:[2:INIT],170606,0,1
1780278341979111094,nanosleep,runc:[2:INIT],170606,0,1
1780278341979113671,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979114576,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979115323,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979115999,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979117064,nanosleep,runc:[2:INIT],170606,0,1
1780278341979127423,switch,runc:[2:INIT],170606,0,1
1780278341979212800,nanosleep,runc:[2:INIT],170606,0,1
1780278341979215308,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979216203,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979217019,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979217726,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979218880,nanosleep,runc:[2:INIT],170606,0,1
1780278341979229079,switch,runc:[2:INIT],170606,0,1
1780278341979316943,nanosleep,runc:[2:INIT],170606,0,1
1780278341979319471,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979320386,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979321132,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979321819,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979322924,nanosleep,runc:[2:INIT],170606,0,1
1780278341979333303,switch,runc:[2:INIT],170606,0,1
1780278341979418172,nanosleep,runc:[2:INIT],170606,0,1
1780278341979420590,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979421426,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979422152,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979422829,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979423884,nanosleep,runc:[2:INIT],170606,0,1
1780278341979434302,switch,runc:[2:INIT],170606,0,1
1780278341979618923,nanosleep,runc:[2:INIT],170606,0,1
1780278341979618923,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979618923,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979618923,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979628466,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979629481,nanosleep,runc:[2:INIT],170606,0,1
1780278341979636764,switch,runc:[2:INIT],170606,0,1
1780278341979719375,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979719375,nanosleep,runc:[2:INIT],170606,0,1
1780278341979719375,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979719375,nanosleep,runc:[2:INIT],170606,0,1
1780278341979719375,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979719375,switch,runc:[2:INIT],170606,0,1
1780278341979719375,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979822055,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979822055,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979822055,nanosleep,runc:[2:INIT],170606,0,1
1780278341979822055,nanosleep,runc:[2:INIT],170606,0,1
1780278341979822055,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979822055,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979839519,switch,runc:[2:INIT],170606,0,1
1780278341979913632,futex,runc:[2:INIT],170609,1,1
1780278341979919513,switch,runc:[2:INIT],170609,1,1
1780278341979927294,nanosleep,runc:[2:INIT],170606,0,1
1780278341979929005,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979929005,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979929005,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979931802,clock_gettime,runc:[2:INIT],170606,0,1
1780278341979931802,nanosleep,runc:[2:INIT],170606,0,1
1780278341979934647,switch,runc:[2:INIT],170606,0,1
1780278341980013669,nanosleep,runc:[2:INIT],170606,0,1
1780278341980016505,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980017560,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980018396,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980019082,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980020326,nanosleep,runc:[2:INIT],170606,0,1
1780278341980031233,switch,runc:[2:INIT],170606,0,1
1780278341980117077,nanosleep,runc:[2:INIT],170606,0,1
1780278341980119694,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980120580,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980121376,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980122062,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980123127,nanosleep,runc:[2:INIT],170606,0,1
1780278341980132122,switch,runc:[2:INIT],170606,0,1
1780278341980219907,nanosleep,runc:[2:INIT],170606,0,1
1780278341980222584,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980223459,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980224235,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980224912,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980226186,nanosleep,runc:[2:INIT],170606,0,1
1780278341980238207,switch,runc:[2:INIT],170606,0,1
1780278341980342977,nanosleep,runc:[2:INIT],170606,0,1
1780278341980345783,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980346669,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980347465,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980348151,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980349305,nanosleep,runc:[2:INIT],170606,0,1
1780278341980352708,switch,runc:[2:INIT],170606,0,1
1780278341980608133,nanosleep,runc:[2:INIT],170606,0,1
1780278341980612581,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980614213,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980615258,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980615984,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980617944,nanosleep,runc:[2:INIT],170606,0,1
1780278341980638134,switch,runc:[2:INIT],170606,0,1
1780278341980869547,nanosleep,runc:[2:INIT],170606,0,1
1780278341980872721,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980873815,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980874651,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980875378,clock_gettime,runc:[2:INIT],170606,0,1
1780278341980876940,nanosleep,runc:[2:INIT],170606,0,1
1780278341980881219,switch,runc:[2:INIT],170606,0,1
1780278341981288918,nanosleep,runc:[2:INIT],170606,0,1
1780278341981292350,clock_gettime,runc:[2:INIT],170606,0,1
1780278341981293873,clock_gettime,runc:[2:INIT],170606,0,1
1780278341981294788,clock_gettime,runc:[2:INIT],170606,0,1
1780278341981295466,clock_gettime,runc:[2:INIT],170606,0,1
1780278341981297366,nanosleep,runc:[2:INIT],170606,0,1
1780278341981302680,switch,runc:[2:INIT],170606,0,1
1780278341981700643,clone3,runc:[2:INIT],170611,1,1
1780278341981724465,switch,runc:[2:INIT],170611,1,1
1780278341981738943,rseq,runc:[2:INIT],170611,1,1
1780278341981740177,rseq,runc:[2:INIT],170611,1,1
1780278341981741361,set_robust_list,runc:[2:INIT],170611,1,1
1780278341981742057,set_robust_list,runc:[2:INIT],170611,1,1
1780278341981743212,rt_sigprocmask,runc:[2:INIT],170611,1,1
1780278341981744824,rt_sigprocmask,runc:[2:INIT],170611,1,1
1780278341981746377,mmap,runc:[2:INIT],170611,1,1
1780278341981753093,mmap,runc:[2:INIT],170611,1,1
1780278341981754098,mprotect,runc:[2:INIT],170611,1,1
1780278341981762357,mprotect,runc:[2:INIT],170611,1,1
1780278341981770954,sigaltstack,runc:[2:INIT],170611,1,1
1780278341981772328,sigaltstack,runc:[2:INIT],170611,1,1
1780278341981773084,sigaltstack,runc:[2:INIT],170611,1,1
1780278341981774149,sigaltstack,runc:[2:INIT],170611,1,1
1780278341981776188,rt_sigprocmask,runc:[2:INIT],170611,1,1
1780278341981776865,rt_sigprocmask,runc:[2:INIT],170611,1,1
1780278341981777601,gettid,runc:[2:INIT],170611,1,1
1780278341981778397,gettid,runc:[2:INIT],170611,1,1
1780278341981780089,futex,runc:[2:INIT],170611,1,1
1780278341981785671,switch,runc:[2:INIT],170611,1,1
1780278341982048529,nanosleep,runc:[2:INIT],170606,0,1
1780278341982048529,clock_gettime,runc:[2:INIT],170606,0,1
1780278341982048529,clock_gettime,runc:[2:INIT],170606,0,1
1780278341982048529,nanosleep,runc:[2:INIT],170606,0,1
1780278341982048529,epoll_pwait,runc:[2:INIT],170606,0,1
1780278341982048529,epoll_pwait,runc:[2:INIT],170606,0,1
1780278341982048529,switch,runc:[2:INIT],170606,0,1
1780278341982048529,clock_gettime,runc:[2:INIT],170606,0,1
1780278341982048529,clock_gettime,runc:[2:INIT],170606,0,1
1780278341983464185,nanosleep,runc:[2:INIT],170606,0,1
1780278341983467757,clock_gettime,runc:[2:INIT],170606,0,1
1780278341983469260,clock_gettime,runc:[2:INIT],170606,0,1
1780278341983470066,clock_gettime,runc:[2:INIT],170606,0,1
1780278341983470762,clock_gettime,runc:[2:INIT],170606,0,1
1780278341983472772,nanosleep,runc:[2:INIT],170606,0,1
1780278341983477757,switch,runc:[2:INIT],170606,0,1
1780278341986145771,nanosleep,runc:[2:INIT],170606,0,1
1780278341986150338,clock_gettime,runc:[2:INIT],170606,0,1
1780278341986151881,clock_gettime,runc:[2:INIT],170606,0,1
1780278341986152965,clock_gettime,runc:[2:INIT],170606,0,1
1780278341986153721,clock_gettime,runc:[2:INIT],170606,0,1
1780278341986155901,nanosleep,runc:[2:INIT],170606,0,1
1780278341986163911,switch,runc:[2:INIT],170606,0,1
1780278341991375944,nanosleep,runc:[2:INIT],170606,0,1
1780278341991381018,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991383108,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991384113,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991384919,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991388153,futex,runc:[2:INIT],170606,0,1
1780278341991398342,futex,runc:[2:INIT],170606,0,1
1780278341991400531,nanosleep,runc:[2:INIT],170606,0,1
1780278341991512334,switch,runc:[2:INIT],170606,0,1
1780278341991512334,futex,runc:[2:INIT],170609,1,1
1780278341991535191,read,runc:[2:INIT],170609,1,1
1780278341991538046,read,runc:[2:INIT],170609,1,1
1780278341991542524,epoll_pwait,runc:[2:INIT],170609,1,1
1780278341991545569,epoll_pwait,runc:[2:INIT],170609,1,1
1780278341991547838,clock_gettime,runc:[2:INIT],170609,1,1
1780278341991548992,clock_gettime,runc:[2:INIT],170609,1,1
1780278341991550007,epoll_pwait,runc:[2:INIT],170609,1,1
1780278341991553281,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991553281,nanosleep,runc:[2:INIT],170606,0,1
1780278341991553281,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991553281,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991553281,switch,runc:[2:INIT],170606,0,1
1780278341991553281,futex,runc:[2:INIT],170606,0,1
1780278341991553281,clock_gettime,runc:[2:INIT],170606,0,1
1780278341991553281,switch,runc:[2:INIT],170609,1,1
1780278341999385672,epoll_pwait,runc:[2:INIT],170609,1,1
1780278341999386757,read,runc:[2:INIT],170609,1,1
1780278341999386757,futex,runc:[2:INIT],170609,1,1
1780278341999386757,read,runc:[2:INIT],170609,1,1
1780278341999386757,futex,runc:[2:INIT],170609,1,1
1780278341999386757,clock_gettime,runc:[2:INIT],170609,1,1
1780278341999386757,clock_gettime,runc:[2:INIT],170609,1,1
1780278341999422613,futex,runc:[2:INIT],170606,0,1
1780278341999427957,clock_gettime,runc:[2:INIT],170606,0,1
1780278341999428862,clock_gettime,runc:[2:INIT],170606,0,1
1780278341999430544,nanosleep,runc:[2:INIT],170606,0,1
1780278341999441699,switch,runc:[2:INIT],170606,0,1
1780278341999442425,epoll_pwait,runc:[2:INIT],170609,1,1
1780278341999442425,read,runc:[2:INIT],170609,1,1
1780278341999442425,read,runc:[2:INIT],170609,1,1
1780278341999442425,read,runc:[2:INIT],170609,1,1
1780278341999442425,epoll_pwait,runc:[2:INIT],170609,1,1
1780278341999442425,read,runc:[2:INIT],170609,1,1
1780278341999442425,read,runc:[2:INIT],170609,1,1
1780278341999442425,switch,runc:[2:INIT],170609,1,1
1780278341999442425,clock_gettime,runc:[2:INIT],170609,1,1
1780278341999442425,epoll_pwait,runc:[2:INIT],170609,1,1
